Started: 22-Apr-2014 18:38
TrialNumber	NumChunksNum	Trial	ArrowDirection	LadderNumber	LadderNum_SSD	SubjectResponse	LadderMovement	RT	SSD	actualSSD_plusCMDtime	absoluteTime	TimeStartBlock	DrewsActualSSD	TrialDuration_trialcode	TrialCourse_trialcode	
148	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	207.500
149	1	0	0	0	0	54	0	0.513	0.000	0.000	208.272	208.790	0.000	1.500	208.250
150	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	209.750
151	1	0	1	0	0	55	0	0.388	0.000	0.000	211.277	211.795	0.000	1.500	211.250
152	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	212.750
153	1	1	1	2	300	0	0	0.000	0.000	0.000	213.531	214.049	0.301	1.500	213.500
154	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	215.000
155	1	0	1	0	0	55	0	0.557	0.000	0.000	215.902	216.419	0.000	1.500	215.875
156	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	217.375
157	1	1	0	1	300	0	0	0.000	0.000	0.000	218.907	219.424	0.300	1.500	218.875
158	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.125	220.375
159	1	0	1	0	0	55	0	0.412	0.000	0.000	221.528	222.045	0.000	1.500	221.500
160	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	223.000
161	1	0	1	0	0	55	0	0.452	0.000	0.000	223.648	224.165	0.000	1.500	223.625
162	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	225.125
163	1	0	0	0	0	54	0	0.451	0.000	0.000	226.519	227.037	0.000	1.500	226.500
164	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	228.000
165	1	0	1	0	0	55	0	0.464	0.000	0.000	228.522	229.040	0.000	1.500	228.500
166	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	3.500	230.000
167	1	1	0	2	350	0	0	0.000	0.000	0.000	233.531	234.048	0.352	1.500	233.500
168	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.125	235.000
169	1	1	1	1	350	55	0	0.432	0.000	0.000	237.153	237.671	0.351	1.500	237.125
170	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	238.625
171	1	0	0	0	0	54	0	0.676	0.000	0.000	240.141	240.659	0.000	1.500	240.125
172	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	241.625
173	1	0	0	0	0	54	0	0.771	0.000	0.000	242.145	242.662	0.000	1.500	242.125
174	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	243.625
175	1	0	1	0	0	55	0	0.605	0.000	0.000	244.532	245.049	0.000	1.500	244.500
176	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.875	246.000
177	1	0	1	0	0	55	0	0.562	0.000	0.000	247.904	248.422	0.000	1.500	247.875
178	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	249.375
179	1	0	1	0	0	55	0	0.479	0.000	0.000	249.907	250.425	0.000	1.500	249.875
180	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.750	251.375
181	1	0	0	0	0	54	0	0.640	0.000	0.000	253.146	253.664	0.000	1.500	253.125
182	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	254.625
183	1	0	1	0	0	55	0	0.306	0.000	0.000	256.017	256.535	0.000	1.500	256.000
184	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	3.625	257.500
185	1	0	0	0	0	54	0	0.452	0.000	0.000	261.143	261.660	0.000	1.500	261.125
186	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	262.625
187	1	0	0	0	0	54	0	0.712	0.000	0.000	263.146	263.663	0.000	1.500	263.125
188	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.375	264.625
189	1	1	1	1	300	0	0	0.000	0.000	0.000	267.019	267.536	0.301	1.500	267.000
190	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	268.500
191	1	1	0	2	400	0	0	0.000	0.000	0.000	269.156	269.673	0.402	1.500	269.125
192	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	270.625
193	1	1	0	2	450	0	0	0.000	0.000	0.000	272.144	272.662	0.450	1.500	272.125
194	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.250	273.625
195	1	1	1	1	350	0	0	0.000	0.000	0.000	274.899	275.416	0.352	1.500	274.875
196	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	276.375
197	1	0	0	0	0	54	0	0.995	0.000	0.000	276.902	277.419	0.000	1.500	276.875
198	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.125	278.375
199	1	0	0	0	0	54	0	0.479	0.000	0.000	279.523	280.040	0.000	1.500	279.500
200	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	281.000
201	1	0	1	0	0	55	0	0.387	0.000	0.000	281.776	282.294	0.000	1.500	281.750
202	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	283.250
203	1	0	1	0	0	55	0	0.431	0.000	0.000	284.147	284.665	0.000	1.500	284.125
204	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.875	285.625
205	1	0	1	0	0	55	0	0.554	0.000	0.000	288.521	289.038	0.000	1.500	288.500
206	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.750	290.000
207	1	0	0	0	0	54	0	0.523	0.000	0.000	291.776	292.294	0.000	1.500	291.750
208	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	293.250
209	1	1	0	1	400	54	0	0.481	0.000	0.000	294.147	294.664	0.401	1.500	294.125
210	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	295.625
211	1	0	1	0	0	55	0	0.593	0.000	0.000	296.400	296.918	0.000	1.500	296.375
212	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	297.875
213	1	1	1	2	500	55	0	0.509	0.000	0.000	298.654	299.172	0.501	1.500	298.625
214	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.000	300.125
215	1	0	1	0	0	55	0	0.405	0.000	0.000	301.142	301.659	0.000	1.500	301.125
216	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	302.625
217	1	0	1	0	0	55	0	0.493	0.000	0.000	303.278	303.796	0.000	1.500	303.250
218	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	3.125	304.750
219	1	0	0	0	0	54	0	0.618	0.000	0.000	307.903	308.420	0.000	1.500	307.875
220	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	309.375
221	1	0	0	0	0	54	0	0.509	0.000	0.000	310.023	310.540	0.000	1.500	310.000
222	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	311.500
223	1	0	0	0	0	54	0	0.600	0.000	0.000	313.028	313.545	0.000	1.500	313.000
224	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	314.500
225	1	0	1	0	0	55	0	0.354	0.000	0.000	316.016	316.534	0.000	1.500	316.000
226	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.125	317.500
227	1	0	0	0	0	54	0	0.618	0.000	0.000	319.655	320.173	0.000	1.500	319.625
228	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	321.125
229	1	0	0	0	0	54	0	0.449	0.000	0.000	322.026	322.543	0.000	1.500	322.000
230	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.625	323.500
231	1	0	0	0	0	54	0	0.437	0.000	0.000	325.148	325.665	0.000	1.500	325.125
232	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	326.625
233	1	1	1	2	450	0	0	0.000	0.000	0.000	327.268	327.785	0.453	1.500	327.250
234	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.000	328.750
235	1	0	1	0	0	55	0	0.755	0.000	0.000	330.774	331.291	0.000	1.500	330.750
236	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	332.250
237	1	1	0	1	350	0	0	0.000	0.000	0.000	332.777	333.294	0.351	1.500	332.750
238	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	334.250
239	1	0	1	0	0	0	0	0.000	0.000	0.000	334.897	335.415	0.000	1.500	334.875
240	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.875	336.375
241	1	0	1	0	0	55	0	0.842	0.000	0.000	339.271	339.788	0.000	1.500	339.250
242	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.125	340.750
243	1	0	0	0	0	54	0	0.406	0.000	0.000	341.892	342.409	0.000	1.500	341.875
244	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	343.375
245	1	1	0	1	400	54	0	0.459	0.000	0.000	343.895	344.413	0.401	1.500	343.875
246	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.500	345.375
247	1	1	1	2	500	0	0	0.000	0.000	0.000	345.898	346.416	0.502	1.500	345.875
248	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	347.375
249	1	0	1	0	0	55	0	0.503	0.000	0.000	348.019	348.536	0.000	1.500	348.000
250	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.375	349.500
251	1	0	1	0	0	55	0	0.614	0.000	0.000	350.907	351.424	0.000	1.500	350.875
252	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	352.375
253	1	0	0	0	0	54	0	0.607	0.000	0.000	353.027	353.544	0.000	1.500	353.000
254	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.625	354.500
255	1	0	0	0	0	54	0	0.582	0.000	0.000	356.149	356.666	0.000	1.500	356.125
256	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.125	357.625
