Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
39_b2,27-May-2014 17:53:07,54,6,6,+$5,138.0259,144.0171,146.0171,148.4005,150.0171,2,0.21667,0.275,4,0.20634,1,1!,+$5,$11.00,0.22917,hit
39_b2,27-May-2014 17:53:07,55,7,2,-$1,152.0263,156.0171,158.0171,160.3671,162.0171,2,0.23332,0.255,6,0.28867,0,1!,-$1,$10.00,0.22917,late
39_b2,27-May-2014 17:53:07,56,6,4,+$0,164.0245,170.0171,172.0171,174.6505,176.0171,2,0.23332,0.255,4,0.25433,0,1!,$0,$10.00,0.22917,late
39_b2,27-May-2014 17:53:07,57,5,3,-$5,178.0246,182.0171,184.0171,187.0005,188.0171,2,0.23333,0.275,2,0.21334,1,1!,$0,$10.00,0.25,hit
39_b2,27-May-2014 17:53:07,58,7,2,-$1,190.0257,192.0171,194.0171,196.5338,198.0171,2,0.21668,0.235,6,0.23801,0,1!,-$1,$9.00,0.25,late
39_b2,27-May-2014 17:53:07,59,5,3,-$5,200.0257,206.0171,208.0171,210.7171,212.0171,2,0.23333,0.275,2,0.22267,1,1!,$0,$9.00,0.27083,hit
39_b2,27-May-2014 17:53:07,60,7,3,-$5,214.0258,216.0171,218.0171,220.4338,222.0171,2,0.25001,0.255,6,0.26301,0,1!,-$5,$4.00,0.27083,late
39_b2,27-May-2014 17:53:07,61,6,6,+$5,224.0256,230.0171,232.0171,234.8338,236.0171,2,0.23334,0.275,4,0.21501,1,1!,+$5,$9.00,0.29167,hit
39_b2,27-May-2014 17:53:07,62,7,6,+$5,238.0256,242.0171,244.0171,246.4671,248.0171,2,0.21667,0.255,6,0.20468,1,1!,+$5,$14.00,0.3125,hit
39_b2,27-May-2014 17:53:07,63,5,3,-$5,250.0256,256.0171,258.0171,260.6505,262.0171,2,0.21666,0.235,2,NaN,0,NaN,-$5,$9.00,0.3125,noResponse
39_b2,27-May-2014 17:53:07,64,7,2,-$1,264.0256,266.0171,268.0171,270.8005,272.0171,2,0.23332,0.255,6,0.26133,0,1!,-$1,$8.00,0.3125,late
39_b2,27-May-2014 17:53:07,65,7,1,-$0,274.0259,280.0171,282.0171,284.9338,286.0171,2,0.24999,0.275,6,0.239,1,1!,$0,$8.00,0.33333,hit
39_b2,27-May-2014 17:53:07,66,6,3,-$5,288.0256,294.0171,296.0171,299.0005,300.0171,2,0.21667,0.255,4,0.21234,1,1!,$0,$8.00,0.35417,hit
39_b2,27-May-2014 17:53:07,67,5,4,+$0,302.025,306.0171,308.0171,310.6838,312.0171,2,0.21667,0.235,2,0.24899,0,1!,$0,$8.00,0.35417,late
39_b2,27-May-2014 17:53:07,68,6,5,+$1,314.0256,316.0171,318.0171,320.3838,322.0171,2,0.24999,0.275,4,0.236,1,1!,+$1,$9.00,0.375,hit
39_b2,27-May-2014 17:53:07,69,7,2,-$1,324.0259,328.0171,330.0171,332.3838,334.0171,2,0.25,0.275,6,0.274,0,1!,-$1,$8.00,0.375,late
39_b2,27-May-2014 17:53:07,70,5,5,+$1,336.0256,342.0171,344.0171,346.4671,348.0171,2,0.23333,0.275,2,0.22167,1,1!,+$1,$9.00,0.39583,hit
39_b2,27-May-2014 17:53:07,71,7,1,-$0,350.0255,352.0171,354.0171,356.9005,358.0171,2,0.23333,0.255,6,0.23835,0,1!,-$0,$9.00,0.39583,late
39_b2,27-May-2014 17:53:07,72,5,5,+$1,360.0243,366.0171,368.0171,370.4671,372.0171,2,0.21668,0.255,2,0.20767,1,1!,+$1,$10.00,0.41667,hit
39_b2,27-May-2014 17:53:07,73,6,6,+$5,374.0257,376.0171,378.0171,380.8838,382.0171,2,0.21667,0.235,4,0.23101,0,1!,$0,$10.00,0.41667,late
39_b2,27-May-2014 17:53:07,74,7,5,+$1,384.0256,388.0171,390.0171,392.4505,394.0171,2,0.21666,0.235,6,0.26033,0,1!,$0,$10.00,0.41667,late
39_b2,27-May-2014 17:53:07,75,7,3,-$5,396.0267,402.0171,404.0171,406.9671,408.0171,2,0.21667,0.235,6,0.22968,0,1!,-$5,$5.00,0.41667,late
39_b2,27-May-2014 17:53:07,76,6,3,-$5,410.0255,416.0171,418.0171,420.5338,422.0171,2,0.21667,0.255,4,0.21101,1,1!,$0,$5.00,0.4375,hit
39_b2,27-May-2014 17:53:07,77,5,6,+$5,424.0262,428.0171,430.0171,432.4171,434.0171,2,0.2,0.215,2,0.21368,0,1!,$0,$5.00,0.4375,late
39_b2,27-May-2014 17:53:07,78,6,5,+$1,436.0247,438.0171,440.0171,442.4671,444.0171,2,0.18333,0.215,4,0.22366,0,1!,$0,$5.00,0.4375,late
39_b2,27-May-2014 17:53:07,79,6,5,+$1,446.0258,450.0171,452.0171,454.7338,456.0171,2,0.18334,0.195,4,0.20501,0,1!,$0,$5.00,0.4375,late
39_b2,27-May-2014 17:53:07,80,6,2,-$1,458.0263,462.0171,464.0171,466.6338,468.0171,2,0.21667,0.295,4,0.205,1,1!,$0,$5.00,0.45833,hit
39_b2,27-May-2014 17:53:07,81,5,1,-$0,470.0259,474.0171,476.0171,478.5338,480.0171,2,0.25,0.275,2,0.304,0,1!,-$0,$5.00,0.45833,late
39_b2,27-May-2014 17:53:07,82,6,6,+$5,482.0255,484.0171,486.0171,488.9005,490.0171,2,0.16668,0.195,4,0.21534,0,1!,$0,$5.00,0.45833,late
39_b2,27-May-2014 17:53:07,83,6,4,+$0,492.0247,496.0171,498.0171,500.7171,502.0171,2,0.23333,0.255,4,NaN,0,NaN,$0,$5.00,0.45833,noResponse
39_b2,27-May-2014 17:53:07,84,6,4,+$0,504.0255,508.0171,510.0171,512.6838,514.0171,2,0.25,0.275,4,0.23,1,1!,+$0,$5.00,0.47917,hit
39_b2,27-May-2014 17:53:07,85,7,1,-$0,516.0255,520.0171,522.0171,524.9671,526.0171,2,0.23334,0.295,6,0.21568,1,1!,$0,$5.00,0.5,hit
39_b2,27-May-2014 17:53:07,86,5,4,+$0,528.0255,534.0171,536.0171,538.4838,540.0171,2,0.26667,0.295,2,0.247,1,1!,+$0,$5.00,0.52083,hit
39_b2,27-May-2014 17:53:07,87,7,5,+$1,542.0256,544.0171,546.0171,548.8338,550.0171,2,0.19999,0.215,6,0.214,0,1!,$0,$5.00,0.52083,late
39_b2,27-May-2014 17:53:07,88,5,1,-$0,552.0255,558.0171,560.0171,562.8338,564.0171,2,0.23333,0.315,2,0.229,1,1!,$0,$5.00,0.54167,hit
39_b2,27-May-2014 17:53:07,89,5,1,-$0,566.0255,568.0171,570.0171,572.5671,574.0171,2,0.3,0.335,2,0.32867,0,1!,-$0,$5.00,0.54167,late
39_b2,27-May-2014 17:53:07,90,5,6,+$5,576.0253,578.0171,580.0171,582.7005,584.0171,2,0.2,0.215,2,0.20634,0,1!,$0,$5.00,0.54167,late
