Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
38_b2,24-Feb-2014 16:54:39,36,6,5,+$1,460.0316,462.0231,464.0231,466.8898,468.0231,2,0.21667,0.310,4,0.19975,1,1!,+$1,$0.00,0.39583,hit
38_b2,24-Feb-2014 16:54:39,37,6,5,+$1,470.0308,474.0231,476.0231,478.7898,480.0231,2,0.25,0.290,4,0.22606,1,1!,+$1,$1.00,0.41667,hit
38_b2,24-Feb-2014 16:54:39,38,6,2,-$1,482.0315,486.0231,488.0231,490.5065,492.0231,2,0.24999,0.350,4,0.23478,1,1!,$0,$1.00,0.4375,hit
38_b2,24-Feb-2014 16:54:39,39,5,1,-$0,494.0322,498.0231,500.0231,502.9898,504.0231,2,0.23333,0.290,2,0.2097,1,1!,$0,$1.00,0.45833,hit
38_b2,24-Feb-2014 16:54:39,40,6,6,+$5,506.0306,508.0231,510.0231,512.3065,514.0231,2,0.28334,0.290,4,NaN,0,NaN,$0,$1.00,0.45833,noResponse
38_b2,24-Feb-2014 16:54:39,41,6,4,+$0,516.0315,520.0231,522.0231,524.6065,526.0231,2,0.26667,0.270,4,NaN,0,NaN,$0,$1.00,0.45833,noResponse
38_b2,24-Feb-2014 16:54:39,42,6,4,+$0,528.0315,532.0231,534.0231,536.5565,538.0231,2,0.28333,0.290,4,0.26805,1,1!,+$0,$1.00,0.47917,hit
38_b2,24-Feb-2014 16:54:39,43,7,1,-$0,540.032,544.0231,546.0231,548.8398,550.0231,2,0.21666,0.310,6,0.20627,1,1!,$0,$1.00,0.5,hit
38_b2,24-Feb-2014 16:54:39,44,5,4,+$0,552.0315,558.0231,560.0231,562.8731,564.0231,2,0.25,0.310,2,0.23287,1,1!,+$0,$1.00,0.52083,hit
38_b2,24-Feb-2014 16:54:39,45,7,5,+$1,566.0315,568.0231,570.0231,572.4065,574.0231,2,0.25,0.270,6,0.22353,1,1!,+$1,$2.00,0.54167,hit
38_b2,24-Feb-2014 16:54:39,46,5,1,-$0,576.0305,582.0231,584.0231,586.6398,588.0231,2,0.23333,0.330,2,0.21477,1,1!,$0,$2.00,0.5625,hit
38_b2,24-Feb-2014 16:54:39,47,5,1,-$0,590.0318,592.0231,594.0231,596.6065,598.0231,2,0.35001,0.350,2,0.050251,0,1!,-$0,$2.00,0.5625,late
38_b2,24-Feb-2014 16:54:39,48,5,6,+$5,600.0319,602.0231,604.0231,606.7565,608.0231,2,0.25,0.310,2,0.2313,1,1!,+$5,$7.00,0.58333,hit
