Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
999_b1,02-May-2014 03:56:00,24,5,5,+$1,300.0371,304.0186,306.0219,308.9433,310.0284,2.0033,0.26711,0.380,2,0.26208,1,space,+$1,$18.00,0.5,hit
999_b1,02-May-2014 03:56:00,25,6,3,-$5,312.0394,314.0183,316.0216,318.5591,320.0282,2.0033,0.2838,0.380,4,0.27029,1,space,$0,$18.00,0.52381,hit
999_b1,02-May-2014 03:56:00,26,7,2,-$1,322.04,326.0214,328.0247,330.3618,332.0313,2.0033,0.28379,0.340,6,0.26756,1,space,$0,$18.00,0.54762,hit
999_b1,02-May-2014 03:56:00,27,6,5,+$1,334.0264,340.0277,342.031,344.8523,346.0209,2.0033,0.2838,0.360,4,0.2731,1,space,+$1,$19.00,0.57143,hit
999_b1,02-May-2014 03:56:00,28,5,1,-$0,348.032,352.0308,354.0174,356.5715,358.0239,1.9866,0.3172,0.380,2,0.31386,1,space,$0,$19.00,0.59524,hit
999_b1,02-May-2014 03:56:00,29,5,5,+$1,360.0359,362.0305,364.0171,366.4544,368.0237,1.9866,0.31719,0.340,2,0.38296,0,space,$0,$19.00,0.59524,late
999_b1,02-May-2014 03:56:00,30,7,6,+$5,370.0355,372.0303,374.0169,376.5711,378.0235,1.9866,0.2838,0.360,6,0.26634,1,space,+$5,$24.00,0.61905,hit
999_b1,02-May-2014 03:56:00,31,7,1,-$0,380.0352,386.0199,388.0232,390.3437,392.0298,2.0033,0.33388,0.360,6,0.31772,1,space,$0,$24.00,0.64286,hit
999_b1,02-May-2014 03:56:00,32,7,4,+$0,394.025,400.0263,402.0296,404.3667,406.0194,2.0033,0.28379,0.340,6,0.27868,1,space,+$0,$24.00,0.66667,hit
999_b1,02-May-2014 03:56:00,33,5,2,-$1,408.0312,414.0159,416.0192,418.974,420.0258,2.0033,0.2671,0.320,2,0.26336,1,space,$0,$24.00,0.69048,hit
999_b1,02-May-2014 03:56:00,34,5,4,+$0,422.0433,424.0323,426.019,428.9905,430.0255,1.9866,0.3005,0.320,2,0.40691,0,space,$0,$24.00,0.69048,late
999_b1,02-May-2014 03:56:00,35,6,6,+$5,432.0375,434.0321,436.0187,438.7064,440.0253,1.9866,0.2838,0.340,4,0.26696,1,space,+$5,$29.00,0.71429,hit
999_b1,02-May-2014 03:56:00,36,6,1,-$0,442.0373,446.0185,448.0217,450.3255,452.0283,2.0033,0.3172,0.340,4,NaN,0,NaN,-$0,$29.00,0.71429,noResponse
999_b1,02-May-2014 03:56:00,37,5,6,+$5,454.04,458.0215,460.0248,462.4454,464.0314,2.0033,0.28381,0.320,2,0.27997,1,space,+$5,$34.00,0.7381,hit
999_b1,02-May-2014 03:56:00,38,6,3,-$5,466.0267,468.0213,470.0246,472.5454,474.0311,2.0033,0.28381,0.360,4,0.26805,1,space,$0,$34.00,0.7619,hit
999_b1,02-May-2014 03:56:00,39,5,5,+$1,476.0266,480.0243,482.0276,484.8823,486.0175,2.0033,0.2671,0.320,2,0.25911,1,space,+$1,$35.00,0.78571,hit
999_b1,02-May-2014 03:56:00,40,5,3,-$5,488.0294,490.0241,492.0274,494.2811,496.0172,2.0033,0.3172,0.340,2,0.33279,0,space,-$5,$30.00,0.78571,late
999_b1,02-May-2014 03:56:00,41,5,3,-$5,498.0293,500.0238,502.0271,504.3142,506.017,2.0033,0.2838,0.320,2,0.2672,1,space,$0,$30.00,0.80952,hit
999_b1,02-May-2014 03:56:00,42,6,1,-$0,508.0277,510.0236,512.0269,514.3974,516.0168,2.0033,0.28379,0.320,4,0.27196,1,space,$0,$30.00,0.83333,hit
