Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
39_b1,10-Jun-2014 17:24:09,9,7,3,-$5,110.0362,114.0286,116.0286,118.9953,120.0286,2,0.20001,0.250,6,0.18137,1,1!,$0,$4.00,0.11905,hit
39_b1,10-Jun-2014 17:24:09,10,6,2,-$1,122.0362,128.0286,130.0286,132.3953,134.0286,2,0.23334,0.250,4,NaN,0,NaN,-$1,$3.00,0.11905,noResponse
39_b1,10-Jun-2014 17:24:09,11,7,5,+$1,136.0363,140.0287,142.0286,144.9953,146.0286,2,0.21667,0.250,6,0.19725,1,1!,+$1,$4.00,0.14286,hit
39_b1,10-Jun-2014 17:24:09,12,5,1,-$0,148.0362,154.0286,156.0286,158.9953,160.0287,2,0.21666,0.250,2,0.19826,1,1!,$0,$4.00,0.16667,hit
39_b1,10-Jun-2014 17:24:09,13,5,5,+$1,162.0362,164.0287,166.0286,168.6453,170.0286,2,0.19999,0.250,2,0.19225,1,1!,+$1,$5.00,0.19048,hit
39_b1,10-Jun-2014 17:24:09,14,7,5,+$1,172.0367,174.0286,176.0287,178.8787,180.0286,2,0.19999,0.250,6,0.18391,1,1!,+$1,$6.00,0.21429,hit
39_b1,10-Jun-2014 17:24:09,15,5,6,+$5,182.0362,188.0286,190.0286,192.3786,194.0287,2,0.23333,0.250,2,0.21692,1,1!,+$5,$11.00,0.2381,hit
39_b1,10-Jun-2014 17:24:09,16,6,3,-$5,196.0362,198.0286,200.0286,202.5953,204.0286,2,0.21666,0.250,4,0.23525,0,1!,-$5,$6.00,0.2381,late
39_b1,10-Jun-2014 17:24:09,17,6,4,+$0,206.0372,210.0286,212.0286,214.962,216.0286,2,0.23334,0.250,4,NaN,0,NaN,$0,$6.00,0.2381,noResponse
39_b1,10-Jun-2014 17:24:09,18,7,2,-$1,218.0361,222.0286,224.0286,226.862,228.0286,2,0.21667,0.270,6,0.21057,1,1!,$0,$6.00,0.2619,hit
39_b1,10-Jun-2014 17:24:09,19,5,1,-$0,230.0362,236.0286,238.0286,240.9953,242.0286,2,0.23334,0.250,2,0.21528,1,1!,$0,$6.00,0.28571,hit
39_b1,10-Jun-2014 17:24:09,20,6,2,-$1,244.037,246.0286,248.0286,250.762,252.0286,2,0.21667,0.290,4,0.20058,1,1!,$0,$6.00,0.30952,hit
39_b1,10-Jun-2014 17:24:09,21,7,6,+$5,254.0366,258.012,260.0286,262.2953,264.0286,2.0167,0.23334,0.250,6,0.21426,1,1!,+$5,$11.00,0.33333,hit
39_b1,10-Jun-2014 17:24:09,22,7,3,-$5,266.0366,272.0286,274.0286,276.912,278.0286,2,0.21667,0.250,6,0.20558,1,1!,$0,$11.00,0.35714,hit
39_b1,10-Jun-2014 17:24:09,23,6,6,+$5,280.0365,286.0286,288.0286,290.9786,292.0287,2,0.2,0.230,4,0.22393,0,1!,$0,$11.00,0.35714,late
39_b1,10-Jun-2014 17:24:09,24,5,5,+$1,294.0362,298.0286,300.0286,302.7786,304.0286,2,0.21666,0.230,2,0.23092,0,1!,$0,$11.00,0.35714,late
39_b1,10-Jun-2014 17:24:09,25,6,3,-$5,306.0368,308.0286,310.0286,312.8453,314.0286,2,0.2,0.230,4,0.18625,1,1!,$0,$11.00,0.38095,hit
39_b1,10-Jun-2014 17:24:09,26,7,2,-$1,316.0362,320.0286,322.0287,324.8286,326.0286,2,0.23334,0.310,6,0.21493,1,1!,$0,$11.00,0.40476,hit
39_b1,10-Jun-2014 17:24:09,27,6,5,+$1,328.0367,334.0286,336.0286,338.562,340.0286,2,0.2,0.210,4,0.26657,0,1!,$0,$11.00,0.40476,late
39_b1,10-Jun-2014 17:24:09,28,5,1,-$0,342.0362,346.0286,348.0286,350.762,352.0287,2,0.21668,0.230,2,0.3226,0,1!,-$0,$11.00,0.40476,late
39_b1,10-Jun-2014 17:24:09,29,5,5,+$1,354.0363,356.0286,358.0286,360.3953,362.0286,2,0.21666,0.230,2,0.23725,0,1!,$0,$11.00,0.40476,late
39_b1,10-Jun-2014 17:24:09,30,7,6,+$5,364.0362,366.0286,368.0286,370.812,372.0286,2,0.18333,0.210,6,0.20458,0,1!,$0,$11.00,0.40476,late
39_b1,10-Jun-2014 17:24:09,31,7,1,-$0,374.0362,380.0286,382.0286,384.2953,386.0286,2,0.23332,0.250,6,NaN,0,NaN,-$0,$11.00,0.40476,noResponse
39_b1,10-Jun-2014 17:24:09,32,7,4,+$0,388.0363,394.0286,396.0286,398.4786,400.0286,2,0.25,0.270,6,0.23693,1,1!,+$0,$11.00,0.42857,hit
39_b1,10-Jun-2014 17:24:09,33,5,2,-$1,402.0363,408.0286,410.0286,412.312,414.0286,2,0.21667,0.290,2,0.21259,1,1!,$0,$11.00,0.45238,hit
39_b1,10-Jun-2014 17:24:09,34,5,4,+$0,416.0365,418.0286,420.0286,422.3453,424.0286,2,0.26667,0.290,2,NaN,0,NaN,$0,$11.00,0.45238,noResponse
39_b1,10-Jun-2014 17:24:09,35,6,6,+$5,426.0362,428.0286,430.0286,432.8953,434.0286,2,0.2,0.230,4,0.21025,0,1!,$0,$11.00,0.45238,late
39_b1,10-Jun-2014 17:24:09,36,6,1,-$0,436.0363,440.0286,442.0286,444.7953,446.0286,2,0.23333,0.270,4,0.21725,1,1!,$0,$11.00,0.47619,hit
39_b1,10-Jun-2014 17:24:09,37,5,6,+$5,448.037,452.0287,454.0286,456.512,458.0286,2,0.23333,0.250,2,NaN,0,NaN,$0,$11.00,0.47619,noResponse
39_b1,10-Jun-2014 17:24:09,38,6,3,-$5,460.0363,462.0286,464.0286,466.9953,468.0286,2,0.18334,0.210,4,0.20026,0,1!,-$5,$6.00,0.47619,late
39_b1,10-Jun-2014 17:24:09,39,5,5,+$1,470.0362,474.0286,476.0286,478.2953,480.0286,2,0.23332,0.250,2,0.21923,1,1!,+$1,$7.00,0.5,hit
39_b1,10-Jun-2014 17:24:09,40,5,3,-$5,482.0363,484.0286,486.0286,488.5953,490.0286,2,0.21667,0.230,2,NaN,0,NaN,-$5,$2.00,0.5,noResponse
39_b1,10-Jun-2014 17:24:09,41,5,3,-$5,492.0362,494.0286,496.0286,498.562,500.0286,2,0.21666,0.250,2,0.20257,1,1!,$0,$2.00,0.52381,hit
39_b1,10-Jun-2014 17:24:09,42,6,1,-$0,502.0364,504.0286,506.0286,508.8453,510.0286,2,0.21667,0.290,4,0.20825,1,1!,$0,$2.00,0.54762,hit
