Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
128_b2,05-May-2014 16:59:58,67,5,4,+$0,310.0328,314.0244,316.0244,318.5244,320.0245,2,0.21667,0.240,2,0.24821,0,1!,$0,$-23.00,0.10417,late
128_b2,05-May-2014 16:59:58,68,6,5,+$1,322.0329,324.0245,326.0245,328.9411,330.0245,2,0.18333,0.200,4,0.22755,0,1!,$0,$-23.00,0.10417,late
128_b2,05-May-2014 16:59:58,69,7,2,-$1,332.0327,336.0245,338.0245,340.5578,342.0245,2,0.21667,0.280,6,0.21088,1,1!,$0,$-23.00,0.125,hit
128_b2,05-May-2014 16:59:58,70,5,5,+$1,344.0328,350.0245,352.0244,354.3578,356.0245,2,0.18333,0.200,2,0.21189,0,1!,$0,$-23.00,0.125,late
128_b2,05-May-2014 16:59:58,71,7,1,-$0,358.0329,360.0245,362.0244,364.8578,366.0244,2,0.18332,0.220,6,0.17787,1,1!,$0,$-23.00,0.14583,hit
128_b2,05-May-2014 16:59:58,72,5,5,+$1,368.0328,374.0245,376.0245,378.5744,380.0245,2,0.18334,0.220,2,0.19723,0,1!,$0,$-23.00,0.14583,late
128_b2,05-May-2014 16:59:58,73,6,6,+$5,382.0318,384.0245,386.0245,388.4578,390.0245,2,0.20001,0.240,4,0.18389,1,1!,+$5,$-18.00,0.16667,hit
128_b2,05-May-2014 16:59:58,74,7,5,+$1,392.0327,396.0245,398.0244,400.5744,402.0245,2,0.21667,0.240,6,0.19823,1,1!,+$1,$-17.00,0.1875,hit
128_b2,05-May-2014 16:59:58,75,7,3,-$5,404.0327,410.0244,412.0244,414.3411,416.0244,2,0.21668,0.280,6,0.21256,1,1!,$0,$-17.00,0.20833,hit
128_b2,05-May-2014 16:59:58,76,6,3,-$5,418.0329,424.0244,426.0245,428.3745,430.0244,2,0.23334,0.300,4,0.21322,1,1!,$0,$-17.00,0.22917,hit
128_b2,05-May-2014 16:59:58,77,5,6,+$5,432.0335,436.0244,438.0245,440.9745,442.0244,2,0.20001,0.260,2,0.19221,1,1!,+$5,$-12.00,0.25,hit
128_b2,05-May-2014 16:59:58,78,6,5,+$1,444.0317,446.0245,448.0245,450.9911,452.0245,2,0.23332,0.260,4,0.21554,1,1!,+$1,$-11.00,0.27083,hit
128_b2,05-May-2014 16:59:58,79,6,5,+$1,454.0327,458.0245,460.0245,462.7078,464.0245,2,0.21666,0.280,4,0.20088,1,1!,+$1,$-10.00,0.29167,hit
128_b2,05-May-2014 16:59:58,80,6,2,-$1,466.0328,470.0245,472.0245,474.3245,476.0245,2,0.19999,0.300,4,0.19322,1,1!,$0,$-10.00,0.3125,hit
128_b2,05-May-2014 16:59:58,81,5,1,-$0,478.0317,482.0245,484.0245,486.4578,488.0245,2,0.19999,0.240,2,0.19388,1,1!,$0,$-10.00,0.33333,hit
128_b2,05-May-2014 16:59:58,82,6,6,+$5,490.0328,492.0244,494.0245,496.5411,498.0245,2,0.23334,0.280,4,0.21456,1,1!,+$5,$-5.00,0.35417,hit
128_b2,05-May-2014 16:59:58,83,6,4,+$0,500.0328,504.0245,506.0245,508.8911,510.0245,2,0.23334,0.260,4,0.26756,0,1!,$0,$-5.00,0.35417,late
128_b2,05-May-2014 16:59:58,84,6,4,+$0,512.0325,516.0245,518.0245,520.2911,522.0244,2,0.21666,0.280,4,0.19756,1,1!,+$0,$-5.00,0.375,hit
128_b2,05-May-2014 16:59:58,85,7,1,-$0,524.0327,528.0245,530.0245,532.3078,534.0245,2,0.23334,0.260,6,NaN,0,NaN,-$0,$-5.00,0.375,noResponse
128_b2,05-May-2014 16:59:58,86,5,4,+$0,536.0319,542.0245,544.0245,546.4078,548.0245,2,0.21667,0.300,2,0.19789,1,1!,+$0,$-5.00,0.39583,hit
128_b2,05-May-2014 16:59:58,87,7,5,+$1,550.0328,552.0245,554.0245,556.7578,558.0244,2,0.18333,0.300,6,0.17389,1,1!,+$1,$-4.00,0.41667,hit
128_b2,05-May-2014 16:59:58,88,5,1,-$0,560.0328,566.0244,568.0245,570.8245,572.0245,2,0.23333,0.280,2,0.22021,1,1!,$0,$-4.00,0.4375,hit
128_b2,05-May-2014 16:59:58,89,5,1,-$0,574.0332,576.0244,578.0245,580.7578,582.0245,2,0.23333,0.300,2,0.21989,1,1!,$0,$-4.00,0.45833,hit
128_b2,05-May-2014 16:59:58,90,5,6,+$5,584.0328,586.0245,588.0245,590.6078,592.0245,2,0.19999,0.300,2,0.19088,1,1!,+$5,$1.00,0.47917,hit
