Subject,RunTime,Trial,TR,TrialType,CueValue,TrialOnset,CueOnset,DelayOnset,TargetOnset,FeedBackOnset,CueDuration,TargetDuration,CurrentTargetDuration,ITI,RT,ACC,KeyPressed,TrialGain,Total,TotalWinPercent,Timing
39_b1,27-May-2014 17:40:36,26,7,2,-$1,316.0299,320.0214,322.0214,324.8381,326.0214,2,0.21666,0.240,6,0.24167,0,1!,-$1,$12.00,0.47619,late
39_b1,27-May-2014 17:40:36,27,6,5,+$1,328.0299,334.0214,336.0214,338.8381,340.0214,2,0.23333,0.260,4,NaN,0,NaN,$0,$12.00,0.47619,noResponse
39_b1,27-May-2014 17:40:36,28,5,1,-$0,342.0298,346.0214,348.0214,350.5714,352.0214,2,0.25,0.280,2,0.24333,1,1!,$0,$12.00,0.5,hit
39_b1,27-May-2014 17:40:36,29,5,5,+$1,354.03,356.0214,358.0214,360.7714,362.0214,2,0.21666,0.240,2,NaN,0,NaN,$0,$12.00,0.5,noResponse
39_b1,27-May-2014 17:40:36,30,7,6,+$5,364.0307,366.0214,368.0214,370.4048,372.0214,2,0.23334,0.260,6,0.21801,1,1!,+$5,$17.00,0.52381,hit
39_b1,27-May-2014 17:40:36,31,7,1,-$0,374.0299,380.0214,382.0214,384.8048,386.0214,2,0.23334,0.260,6,0.252,0,1!,-$0,$17.00,0.52381,late
39_b1,27-May-2014 17:40:36,32,7,4,+$0,388.0299,394.0214,396.0214,398.3048,400.0214,2,0.21667,0.240,6,0.279,0,1!,$0,$17.00,0.52381,late
39_b1,27-May-2014 17:40:36,33,5,2,-$1,402.0299,408.0214,410.0214,412.4881,414.0214,2,0.20001,0.220,2,0.21468,0,1!,-$1,$16.00,0.52381,late
39_b1,27-May-2014 17:40:36,34,5,4,+$0,416.0299,418.0214,420.0214,422.3048,424.0214,2,0.20001,0.220,2,0.464,0,1!,$0,$16.00,0.52381,late
39_b1,27-May-2014 17:40:36,35,6,6,+$5,426.0292,428.0214,430.0214,432.3548,434.0214,2,0.21667,0.240,4,NaN,0,NaN,$0,$16.00,0.52381,noResponse
39_b1,27-May-2014 17:40:36,36,6,1,-$0,436.0298,440.0214,442.0214,444.8881,446.0214,2,0.25,0.280,4,0.23368,1,1!,$0,$16.00,0.54762,hit
39_b1,27-May-2014 17:40:36,37,5,6,+$5,448.0298,452.0214,454.0214,456.7881,458.0214,2,0.2,0.220,2,0.21367,0,1!,$0,$16.00,0.54762,late
39_b1,27-May-2014 17:40:36,38,6,3,-$5,460.0298,462.0214,464.0214,466.5048,468.0214,2,0.21666,0.300,4,0.19999,1,1!,$0,$16.00,0.57143,hit
39_b1,27-May-2014 17:40:36,39,5,5,+$1,470.0299,474.0214,476.0214,478.9881,480.0214,2,0.2,0.220,2,0.21668,0,1!,$0,$16.00,0.57143,late
39_b1,27-May-2014 17:40:36,40,5,3,-$5,482.0304,484.0214,486.0214,488.3048,490.0214,2,0.21667,0.320,2,0.204,1,1!,$0,$16.00,0.59524,hit
39_b1,27-May-2014 17:40:36,41,5,3,-$5,492.029,494.0214,496.0214,498.6048,500.0214,2,0.19999,0.300,2,0.185,1,1!,$0,$16.00,0.61905,hit
39_b1,27-May-2014 17:40:36,42,6,1,-$0,502.0298,504.0214,506.0214,508.5548,510.0214,2,0.25001,0.260,4,0.31001,0,1!,-$0,$16.00,0.61905,early
